CLASS 2,EXPENSES,,,,,,,,,,,,,,,,,,
CLASS 3,ASSETS,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sub-SubProgramme: Group of related interventions/outputs contributing to Programme,,,,,,,,,,,,,,,,,,,
Outcomes.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Department: Administrative units within the institutions that implement activities.,,,,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,944,765",0,"3,944,765",,,,,,,,,,,,,,,,
,"49,005,165",0,"49,005,165",,,,,,,,,,,,,,,,
,"10,036,154",0,"10,036,154",,,,,,,,,,,,,,,,
,"71,015,444",0,"71,015,444",,,,,,,,,,,,,,,,
,"134,001,528",0,"134,001,528",,,,,,,,,,,,,,,,
,"124,115,409",0,"124,115,409",,,,,,,,,,,,,,,,
,"141,524,564",0,"141,524,564",,,,,,,,,,,,,,,,
,"131,638,445",0,"131,638,445",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Oversight, Monitoring and Evaluation & Inspectionof policies and programs",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
0,"5,430","5,430",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"31,050","31,050",,,,,,,,,,,,,,,,,
0,"46,480","46,480",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"184,800","452,340","637,140",,,,,,,,,,,,,,,,,
"431,000",0,"431,000",,,,,,,,,,,,,,,,,
0,"82,818","82,818",,,,,,,,,,,,,,,,,
0,"43,100","43,100",,,,,,,,,,,,,,,,,
0,"1,336,000","1,336,000",,,,,,,,,,,,,,,,,
0,"220,000","220,000",,,,,,,,,,,,,,,,,
0,"107,750","107,750",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"49,968","49,968",,,,,,,,,,,,,,,,,
0,"276,415","276,415",,,,,,,,,,,,,,,,,
0,"2,026","2,026",,,,,,,,,,,,,,,,,
0,"1,500","1,500",,,,,,,,,,,,,,,,,
0,"17,925","17,925",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"11,880","11,880",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"2,520","2,520",,,,,,,,,,,,,,,,,
"431,000","2,325,901","2,756,901",,,,,,,,,,,,,,,,,
,,,,,"416,000",0,"416,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"416,000",0,"416,000",,,,,,,,,,,,
,,,,,"7,366,563",0,"7,366,563",,,,,,,,,,,,
,,,,,"7,366,563",0,"7,366,563",,,,,,,,,,,,
,,,,,"7,366,563",0,"7,366,563",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"46,719,107",0,"46,719,107",,,,,,,,,,,,
,,,,,"37,737,602",0,"37,737,602",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"75,024,023",0,"75,024,023",,,,,,,,,,,,
,,,,,"66,042,518",0,"66,042,518",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 06 Private Sector Development,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"18,647,839","45,253,556","63,901,395",,,,,,,,,,,,,,,,
,"4,526,347",0,"4,526,347",,,,,,,,,,,,,,,,
,"23,174,186","45,253,556","68,427,742",,,,,,,,,,,,,,,,
,"21,067,626","45,253,556","66,321,181",,,,,,,,,,,,,,,,
,"23,174,186","45,253,556","68,427,742",,,,,,,,,,,,,,,,
,"21,067,626","45,253,556","66,321,181",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 12 General Administration and Support Services,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"6,832,618","7,636,893","14,469,511",,,,,,,,,,,,
,,,,,"6,832,618","7,636,893","14,469,511",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"272,470","45,253,556","45,526,025",,,,,,,,,,,,
,,,,,"3,905,859",0,"3,905,859",,,,,,,,,,,,
,,,,,"4,178,329","45,253,556","49,431,884",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"18,647,839","45,253,556","63,901,395",,,,,,,,,,,,
,,,,,"16,541,279","45,253,556","61,794,834",,,,,,,,,,,,
Sub-SubProgramme 20 Investment Promotion and Facilitation,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"513,445","513,445",,,,,,,,,,,,
,,,,,0,"332,928","332,928",,,,,,,,,,,,
,,,,,0,"2,399,332","2,399,332",,,,,,,,,,,,
,,,,,0,"589,703","589,703",,,,,,,,,,,,
,,,,,0,"690,940","690,940",,,,,,,,,,,,
,,,,,0,"4,526,347","4,526,347",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"4,526,347",0,"4,526,347",,,,,,,,,,,,
,,,,,"4,526,347",0,"4,526,347",,,,,,,,,,,,
,,,,,"23,174,186","45,253,556","68,427,742",,,,,,,,,,,,
,,,,,"21,067,626","45,253,556","66,321,181",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"17,161,767","45,253,556","62,415,322",,,,,,,,,,,,
,,,,,"6,682,618",0,"6,682,618",,,,,,,,,,,,
,,,,,"725,817",0,"725,817",,,,,,,,,,,,
,,,,,"150,000",0,"150,000",,,,,,,,,,,,
,,,,,"593,863",0,"593,863",,,,,,,,,,,,
,,,,,"301,000",0,"301,000",,,,,,,,,,,,
,,,,,"10,000",0,"10,000",,,,,,,,,,,,
,,,,,"10,000",0,"10,000",,,,,,,,,,,,
,,,,,"1,327,726",0,"1,327,726",,,,,,,,,,,,
,,,,,"279,500",0,"279,500",,,,,,,,,,,,
,,,,,"206,700",0,"206,700",,,,,,,,,,,,
,,,,,"186,979",0,"186,979",,,,,,,,,,,,
,,,,,"70,100",0,"70,100",,,,,,,,,,,,
,,,,,"10,506",0,"10,506",,,,,,,,,,,,
,,,,,"40,000",0,"40,000",,,,,,,,,,,,
,,,,,"350,998",0,"350,998",,,,,,,,,,,,
,,,,,"154,060",0,"154,060",,,,,,,,,,,,
,,,,,"12,500",0,"12,500",,,,,,,,,,,,
,,,,,"2,000",0,"2,000",,,,,,,,,,,,
,,,,,"170,634",0,"170,634",,,,,,,,,,,,
,,,,,"165,449",0,"165,449",,,,,,,,,,,,
,,,,,"2,400",0,"2,400",,,,,,,,,,,,
,,,,,"381,503",0,"381,503",,,,,,,,,,,,
,,,,,"53,000",0,"53,000",,,,,,,,,,,,
,,,,,"850,575",0,"850,575",,,,,,,,,,,,
,,,,,"140,840",0,"140,840",,,,,,,,,,,,
,,,,,"62,000",0,"62,000",,,,,,,,,,,,
,,,,,"26,400",0,"26,400",,,,,,,,,,,,
,,,,,"5,000",0,"5,000",,,,,,,,,,,,
,,,,,"24,000",0,"24,000",,,,,,,,,,,,
,,,,,"21,600",0,"21,600",,,,,,,,,,,,
,,,,,"1,298,740",0,"1,298,740",,,,,,,,,,,,
,,,,,"1,339,000",0,"1,339,000",,,,,,,,,,,,
,,,,,"117,568",0,"117,568",,,,,,,,,,,,
,,,,,"27,786",0,"27,786",,,,,,,,,,,,
,,,,,"226,182",0,"226,182",,,,,,,,,,,,
,,,,,"96,000",0,"96,000",,,,,,,,,,,,
,,,,,"501,493",0,"501,493",,,,,,,,,,,,
"250,000",0,"250,000",,,,,,,,,,,,,,,,,
"172,231",0,"172,231",,,,,,,,,,,,,,,,,
"80,000",0,"80,000",,,,,,,,,,,,,,,,,
"35,000",0,"35,000",,,,,,,,,,,,,,,,,
0,"38,753,556","38,753,556",,,,,,,,,,,,,,,,,
0,"6,500,000","6,500,000",,,,,,,,,,,,,,,,,
"3,905,859",0,"3,905,859",,,,,,,,,,,,,,,,,
"120,000",0,"120,000",,,,,,,,,,,,,,,,,
"1,908,670",0,"1,908,670",,,,,,,,,,,,,,,,,
"219,209",0,"219,209",,,,,,,,,,,,,,,,,
"338,450",0,"338,450",,,,,,,,,,,,,,,,,
"350,000",0,"350,000",,,,,,,,,,,,,,,,,
"168,330",0,"168,330",,,,,,,,,,,,,,,,,
"520,000",0,"520,000",,,,,,,,,,,,,,,,,
"34,200",0,"34,200",,,,,,,,,,,,,,,,,
"247,000",0,"247,000",,,,,,,,,,,,,,,,,
"2,106,561",0,"2,106,561",,,,,,,,,,,,,,,,,
"2,106,561",0,"2,106,561",,,,,,,,,,,,,,,,,
"23,174,186","45,253,556","68,427,742",,,,,,,,,,,,,,,,,
"21,067,626","45,253,556","66,321,181",,,,,,,,,,,,,,,,,
0,"541,700","541,700",,,,,,,,,,,,,,,,,
0,"125,000","125,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"53,000","53,000",,,,,,,,,,,,,,,,,
0,"5,700","5,700",,,,,,,,,,,,,,,,,
0,106,106,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"9,000","9,000",,,,,,,,,,,,,,,,,
0,"36,780","36,780",,,,,,,,,,,,,,,,,
0,"1,500","1,500",,,,,,,,,,,,,,,,,
0,"17,370","17,370",,,,,,,,,,,,,,,,,
0,"1,500","1,500",,,,,,,,,,,,,,,,,
0,"21,600","21,600",,,,,,,,,,,,,,,,,
0,"208,640","208,640",,,,,,,,,,,,,,,,,
0,"63,800","63,800",,,,,,,,,,,,,,,,,
0,"36,000","36,000",,,,,,,,,,,,,,,,,
0,"25,853","25,853",,,,,,,,,,,,,,,,,
0,"26,631","26,631",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"1,239,180","1,239,180",,,,,,,,,,,,,,,,,
,,,,,0,"239,000","239,000",,,,,,,,,,,,
,,,,,0,"63,500","63,500",,,,,,,,,,,,
,,,,,0,"1,000","1,000",,,,,,,,,,,,
,,,,,0,"2,000","2,000",,,,,,,,,,,,
,,,,,0,"7,264","7,264",,,,,,,,,,,,
,,,,,0,"121,880","121,880",,,,,,,,,,,,
,,,,,0,"2,400","2,400",,,,,,,,,,,,
,,,,,0,"90,000","90,000",,,,,,,,,,,,
,,,,,0,"53,000","53,000",,,,,,,,,,,,
,,,,,0,"850,575","850,575",,,,,,,,,,,,
,,,,,0,"40,000","40,000",,,,,,,,,,,,
,,,,,0,"62,000","62,000",,,,,,,,,,,,
,,,,,0,"26,400","26,400",,,,,,,,,,,,
,,,,,0,"5,000","5,000",,,,,,,,,,,,
,,,,,0,"28,500","28,500",,,,,,,,,,,,
,,,,,0,"117,568","117,568",,,,,,,,,,,,
,,,,,0,"17,786","17,786",,,,,,,,,,,,
,,,,,0,"15,760","15,760",,,,,,,,,,,,
,,,,,0,"351,200","351,200",,,,,,,,,,,,
,,,,,0,"36,600","36,600",,,,,,,,,,,,
,,,,,"6,832,618","4,563,622","11,396,239",,,,,,,,,,,,
,,,,,"6,832,618","5,802,802","12,635,420",,,,,,,,,,,,
Arrears,Wage,Non Wage,AIA,Total,Wage,Non Wage,Total,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
Arrears,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"10,445","10,445",,,,,,,,,,,,,,,,,
0,"126,000","126,000",,,,,,,,,,,,,,,,,
0,"11,000","11,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"290,800","290,800",,,,,,,,,,,,,,,,,
0,"6,400","6,400",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"10,800","10,800",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"513,445","513,445",,,,,,,,,,,,,,,,,
0,"513,445","513,445",,,,,,,,,,,,,,,,,
0,"513,445","513,445",,,,,,,,,,,,,,,,,
0,"513,445","513,445",,,,,,,,,,,,,,,,,
0,"45,000","45,000",,,,,,,,,,,,,,,,,
0,"96,481","96,481",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"2,000","2,000",,,,,,,,,,,,,,,,,
0,"37,000","37,000",,,,,,,,,,,,,,,,,
0,"29,948","29,948",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"291,503","291,503",,,,,,,,,,,,,,,,,
0,"14,160","14,160",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"500,000","500,000",,,,,,,,,,,,,,,,,
0,"983,000","983,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"37,600","37,600",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"18,640","18,640",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"23,617","23,617",,,,,,,,,,,,,,,,,
0,"9,019","9,019",,,,,,,,,,,,,,,,,
0,"36,000","36,000",,,,,,,,,,,,,,,,,
0,"13,979","13,979",,,,,,,,,,,,,,,,,
0,"24,400","24,400",,,,,,,,,,,,,,,,,
0,"2,998","2,998",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"1,069","1,069",,,,,,,,,,,,,,,,,
0,"74,000","74,000",,,,,,,,,,,,,,,,,
0,"298,000","298,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"37,622","37,622",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"19,000","19,000",,,,,,,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"589,703","589,703",,,,,,,,,,,,,,,,,
0,"589,703","589,703",,,,,,,,,,,,,,,,,
0,"589,703","589,703",,,,,,,,,,,,,,,,,
0,"589,703","589,703",,,,,,,,,,,,,,,,,
0,"7,260","7,260",,,,,,,,,,,,,,,,,
0,"86,680","86,680",,,,,,,,,,,,,,,,,
0,"32,000","32,000",,,,,,,,,,,,,,,,,
0,"58,000","58,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"250,000","250,000",,,,,,,,,,,,,,,,,
0,"46,000","46,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"690,940","690,940",,,,,,,,,,,,,,,,,
0,"690,940","690,940",,,,,,,,,,,,,,,,,
0,"690,940","690,940",,,,,,,,,,,,,,,,,
0,"690,940","690,940",,,,,,,,,,,,,,,,,
Million Uganda Shillings,2020/21 Approved Budget,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,
,Total,Total,,,,,,,,,,,,,,,,,
,,"45,253.56",,,,,,,,,,,,,,,,,
,,"45,253.56",,,,,,,,,,,,,,,,,
,,"45,253.56",,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 03 Sustainable Development of Petroleum Resources,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"26,297,200",0,"26,297,200",,,,,,,,,,,,,,,,
,"26,723,453",0,"26,723,453",,,,,,,,,,,,,,,,
,"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,
,"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,
,"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,
,"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 07 Petroleum Regulation and Monitoring,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"2,257,800","971,176","3,228,976",,,,,,,,,,,,
,,,,,"3,481,800","1,429,815","4,911,615",,,,,,,,,,,,
,,,,,"1,789,800","899,097","2,688,897",,,,,,,,,,,,
,,,,,"2,041,800","1,511,201","3,553,001",,,,,,,,,,,,
,,,,,"3,589,800","1,866,044","5,455,844",,,,,,,,,,,,
,,,,,"2,277,000","1,404,867","3,681,867",,,,,,,,,,,,
,,,,,"15,438,000","8,082,200","23,520,200",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"2,777,000",0,"2,777,000",,,,,,,,,,,,
,,,,,"2,777,000",0,"2,777,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"26,297,200",0,"26,297,200",,,,,,,,,,,,
,,,,,"26,297,200",0,"26,297,200",,,,,,,,,,,,
"Sub-SubProgramme 49 Policy, Planning and Support Services",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"3,762,797","6,250,276","10,013,073",,,,,,,,,,,,
,,,,,"2,401,800","1,545,193","3,946,993",,,,,,,,,,,,
,,,,,"2,226,600","2,386,787","4,613,387",,,,,,,,,,,,
,,,,,"8,391,197","10,182,256","18,573,453",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"8,150,000",0,"8,150,000",,,,,,,,,,,,
,,,,,"8,150,000",0,"8,150,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"26,723,453",0,"26,723,453",,,,,,,,,,,,
,,,,,"26,723,453",0,"26,723,453",,,,,,,,,,,,
,,,,,"53,020,653",0,"53,020,653",,,,,,,,,,,,
,,,,,"53,020,653",0,"53,020,653",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"42,093,653",0,"42,093,653",,,,,,,,,,,,
,,,,,"23,829,197",0,"23,829,197",,,,,,,,,,,,
,,,,,"25,000",0,"25,000",,,,,,,,,,,,
,,,,,"2,758,026",0,"2,758,026",,,,,,,,,,,,
,,,,,"1,020,030",0,"1,020,030",,,,,,,,,,,,
,,,,,"1,066,336",0,"1,066,336",,,,,,,,,,,,
,,,,,"3,326,317",0,"3,326,317",,,,,,,,,,,,
,,,,,"195,060",0,"195,060",,,,,,,,,,,,
,,,,,"780,003",0,"780,003",,,,,,,,,,,,
,,,,,"450,259",0,"450,259",,,,,,,,,,,,
,,,,,"2,000",0,"2,000",,,,,,,,,,,,
,,,,,"1,417,340",0,"1,417,340",,,,,,,,,,,,
,,,,,"5,748",0,"5,748",,,,,,,,,,,,
,,,,,"392,262",0,"392,262",,,,,,,,,,,,
,,,,,"176,400",0,"176,400",,,,,,,,,,,,
,,,,,"635,961",0,"635,961",,,,,,,,,,,,
,,,,,"198,968",0,"198,968",,,,,,,,,,,,
,,,,,"36,000",0,"36,000",,,,,,,,,,,,
,,,,,"264,000",0,"264,000",,,,,,,,,,,,
,,,,,"250,000",0,"250,000",,,,,,,,,,,,
,,,,,"7,000",0,"7,000",,,,,,,,,,,,
,,,,,"469,200",0,"469,200",,,,,,,,,,,,
,,,,,"370,089",0,"370,089",,,,,,,,,,,,
,,,,,"160,287",0,"160,287",,,,,,,,,,,,
,,,,,"30,000",0,"30,000",,,,,,,,,,,,
,,,,,"120,000",0,"120,000",,,,,,,,,,,,
,,,,,"422,359",0,"422,359",,,,,,,,,,,,
,,,,,"269,830",0,"269,830",,,,,,,,,,,,
,,,,,"674,397",0,"674,397",,,,,,,,,,,,
,,,,,"578,010",0,"578,010",,,,,,,,,,,,
,,,,,"672,260",0,"672,260",,,,,,,,,,,,
,,,,,"371,424",0,"371,424",,,,,,,,,,,,
,,,,,"100,000",0,"100,000",,,,,,,,,,,,
,,,,,"613,892",0,"613,892",,,,,,,,,,,,
,,,,,"100,000",0,"100,000",,,,,,,,,,,,
,,,,,"36,000",0,"36,000",,,,,,,,,,,,
,,,,,"70,000",0,"70,000",,,,,,,,,,,,
,,,,,"100,000",0,"100,000",,,,,,,,,,,,
"100,000",0,"100,000",,,,,,,,,,,,,,,,,
"10,927,000",0,"10,927,000",,,,,,,,,,,,,,,,,
"1,476,780",0,"1,476,780",,,,,,,,,,,,,,,,,
"300,220",0,"300,220",,,,,,,,,,,,,,,,,
"1,200,000",0,"1,200,000",,,,,,,,,,,,,,,,,
"350,000",0,"350,000",,,,,,,,,,,,,,,,,
"140,000",0,"140,000",,,,,,,,,,,,,,,,,
"7,460,000",0,"7,460,000",,,,,,,,,,,,,,,,,
"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,,
"53,020,653",0,"53,020,653",,,,,,,,,,,,,,,,,
"2,257,800",0,"2,257,800",,,,,,,,,,,,,,,,,
0,"252,668","252,668",,,,,,,,,,,,,,,,,
0,"76,500","76,500",,,,,,,,,,,,,,,,,
0,"51,526","51,526",,,,,,,,,,,,,,,,,
0,"268,882","268,882",,,,,,,,,,,,,,,,,
0,"92,000","92,000",,,,,,,,,,,,,,,,,
0,600,600,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"62,000","62,000",,,,,,,,,,,,,,,,,
0,"72,000","72,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"2,257,800","971,176","3,228,976",,,,,,,,,,,,,,,,,
"2,257,800","971,176","3,228,976",,,,,,,,,,,,,,,,,
"2,257,800","971,176","3,228,976",,,,,,,,,,,,,,,,,
"2,257,800","971,176","3,228,976",,,,,,,,,,,,,,,,,
0,600,600,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"62,000","62,000",,,,,,,,,,,,,,,,,
0,"62,000","62,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"3,481,800","1,429,815","4,911,615",,,,,,,,,,,,,,,,,
"3,481,800","1,429,815","4,911,615",,,,,,,,,,,,,,,,,
"3,481,800","1,429,815","4,911,615",,,,,,,,,,,,,,,,,
"3,481,800","1,429,815","4,911,615",,,,,,,,,,,,,,,,,
"2,041,800",0,"2,041,800",,,,,,,,,,,,,,,,,
0,"213,738","213,738",,,,,,,,,,,,,,,,,
0,"71,410","71,410",,,,,,,,,,,,,,,,,
0,"51,779","51,779",,,,,,,,,,,,,,,,,
0,"302,480","302,480",,,,,,,,,,,,,,,,,
0,"31,972","31,972",,,,,,,,,,,,,,,,,
0,600,600,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"300,089","300,089",,,,,,,,,,,,,,,,,
0,"280,133","280,133",,,,,,,,,,,,,,,,,
0,"92,000","92,000",,,,,,,,,,,,,,,,,
0,"72,000","72,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"2,041,800","1,511,201","3,553,001",,,,,,,,,,,,,,,,,
"2,041,800","1,511,201","3,553,001",,,,,,,,,,,,,,,,,
"2,041,800","1,511,201","3,553,001",,,,,,,,,,,,,,,,,
"2,041,800","1,511,201","3,553,001",,,,,,,,,,,,,,,,,
0,"132,600","132,600",,,,,,,,,,,,,,,,,
0,"112,500","112,500",,,,,,,,,,,,,,,,,
0,"600,478","600,478",,,,,,,,,,,,,,,,,
0,"93,968","93,968",,,,,,,,,,,,,,,,,
0,600,600,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"269,830","269,830",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"70,040","70,040",,,,,,,,,,,,,,,,,
0,"72,000","72,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"3,589,800","1,866,044","5,455,844",,,,,,,,,,,,,,,,,
"3,589,800","1,866,044","5,455,844",,,,,,,,,,,,,,,,,
"3,589,800","1,866,044","5,455,844",,,,,,,,,,,,,,,,,
