Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File
10,Agriculture,20/21,77780229.0,,,55.90873274870616,,,,,139.12,"119 Uganda Registration Services Bureau 24,006,146 26,902,617
120 National Citizenship and Immigration Control 47,766,710 101,799,504
121 Dairy Development Authority 6,735,412 10,131,983
122 Kampala Capital City Authority 446,801,001 519,328,773
123 Rural Electrification Agency (REA) 683,163,645 1,060,842,823
124 Equal Opportunities Commission 13,171,882 12,264,538
125 National Animal Genetic Res. Centre and Data Bank 18,061,393 63,242,180
126 National Information Technology Authority 139,274,225 83,029,707
127 Muni University 15,735,096 17,290,057
128 Uganda National Examinations Board 115,481,708 123,279,401
129 Financial Intelligence Authority (FIA) 12,499,574 13,016,578
130 Treasury Operations 8,861,723,126 10,739,967,266
131 Auditor General 55,789,459 63,919,129
132 Education Service Commission 8,335,296 9,419,234
133 Office of the Director of Public Prosecutions 34,549,246 43,422,725
134 Health Service Commission 6,404,809 6,867,263
136 Makerere University 282,268,468 316,113,190
137 Mbarara University 48,014,241 47,127,758
138 Makerere University Business School 84,040,510 76,691,001
139 Kyambogo University 141,659,507 132,449,098
140 Uganda Management Institute 37,407,029 33,294,508
141 URA 331,928,638 438,255,109
142 National Agricultural Research Organisation 69,613,657 79,661,796
143 Uganda Bureau of Statistics 49,419,627 60,081,317
144 Uganda Police Force 666,196,532 842,069,386
145 Uganda Prisons 242,133,564 247,664,404
146 Public Service Commission 8,697,049 8,856,820
147 Local Government Finance Commission 5,262,088 4,814,200
148 Judicial Service Commission 9,997,812 9,845,344
149 Gulu University 44,015,536 48,451,586
150 National Environment Management Authority 26,335,755 26,051,823
151 Uganda Blood Transfusion Service (UBTS) 19,182,099 17,942,213
152 NAADS Secretariat 249,988,485 145,893,793
153 PPDA 24,851,778 24,833,556
154 Uganda National Bureau of Standards 47,841,410 68,935,917
155 Uganda Cotton Development Organisation 9,812,888 8,642,247
156 Uganda Land Commission 31,075,802 40,572,638
157 National Forestry Authority 40,958,038 32,499,201
159 External Security Organisation 43,066,374 51,800,220
160 Uganda Coffee Development Authority 101,268,512 96,701,673
161 Mulago Hospital Complex 78,552,876 71,634,754",Approved Budget Estimates FY 2020-21.pdf
10,Agriculture,20/21,970374178.0,,,697.5087535940196,,,,,139.12,"224001 Medical Supplies 973,977,859
224003 Classified Expenditure 367,069,252
224004 Cleaning and Sanitation 27,525,257
224005 Uniforms, Beddings and Protective Gear 105,426,347
224006 Agricultural Supplies 334,725,890
224010 Food Supplies 0
224011 Relief Supplies 0
225001 Consultancy Services- Short term 205,574,803
225002 Consultancy Services- Long-term 272,094,882
225003 Taxes on (Professional) Services 322,445
226001 Insurances 22,792,127
226002 Licenses 5,215,309
227001 Travel inland 378,788,124
227002 Travel abroad 161,816,673
227003 Carriage, Haulage, Freight and transport hire 221,975,709
227004 Fuel, Lubricants and Oils 184,499,477
228001 Maintenance - Civil 56,654,990
228002 Maintenance - Vehicles 96,127,953
228003 Maintenance (cid:177)(cid:3)Machinery, Equipment & Furniture 51,962,169
228004 Maintenance (cid:177)(cid:3)Other 27,633,734
229201 Sale of goods purchased for resale 16,794,000
273101 Medical expenses (To general Public) 30,601
273102 Incapacity, death benefits and funeral expenses 704,231
273103 Retrenchment costs 0
281401 Rental (cid:177)(cid:3)non produced assets 2,182,469
281503 Engineering and Design Studies & Plans for capital works 0
281504 Monitoring, Supervision & Appraisal of Capital work 0
282101 Donations 204,754,590
282102 Fines and Penalties/ Court wards 4,566,323
282103 Scholarships and related costs 90,372,538
282104 Compensation to 3rd Parties 156,945,516
282105 Court Awards 40,000
282161 Disposal of Assets (Loss/Gain) 50,000",Approved Budget Estimates FY 2020-21.pdf
10,Agriculture,20/21,473464395.0,,,340.3280585106383,,,,,139.12,"263106 Other Current grants (Current) 486,731,270
263201 LG Conditional grants 162,133,426
263204 Transfers to other govt. Units (Capital) 766,088,484
263206 Other Capital grants (Capital) 204,152,442
263314 Conditional transfers for Agric Extension 29,476,968
263321 Conditional trans. Autonomous Inst (Wage subvention 33,845,224
263323 Conditional transfers for feeder roads maintenance workshops 21,900,000
263324 Conditional transfers for Urban Water 2,500,000
263325 Contingency transfers 62,070,000
263328 Conditional transfers for Rural water 0
263334 Conditional transfers for community development 9,016,000
263336 Conditional transfer to environment and natural resources (non-wage) 0
263340 Other grants 11,665,401
263348 Conditional Transfers for Production and marketing 4,288,874
264101 Contributions to Autonomous Institutions 264,142,153
264102 Contributions to Autonomous Institutions (Wage Subventions) 9,682,255
264103 Grants to Cultural Institutions/ Leaders 840,000
264201 Contributions to Autonomous Institutions 25,000
291001 Transfers to Government Institutions 4,525,000
291003 Transfers to Other Private Entities 11,954,205
321431 Conditional transfers to PHC - development 56,312,205
321440 Other grants 20,194,479
321466 Sector Conditional Grant (Wage) 1,838,754,209
321467 Sector Conditional Grant (Non-Wage) 354,271,423
321470 Development Grant 179,889,785
321472 Transitional Development Grant 32,096,118
321606 External Debt repayment (Budgeting) 723,318,387
321615 Treasury Bills Redemption (Budgeting) 4,514,800,000
321616 Treasury Bonds Redemption (Budgeting) 1,847,102,620",Approved Budget Estimates FY 2020-21.pdf
10,Agriculture,20/21,473464395.0,,,340.3280585106383,,,,,139.12,"263106 Other Current grants (Current) 486,731,270
263201 LG Conditional grants 162,133,426
263204 Transfers to other govt. Units (Capital) 766,088,484
263206 Other Capital grants (Capital) 204,152,442
263314 Conditional transfers for Agric Extension 29,476,968
263321 Conditional trans. Autonomous Inst (Wage subvention 33,845,224
263323 Conditional transfers for feeder roads maintenance workshops 21,900,000
263324 Conditional transfers for Urban Water 2,500,000
263325 Contingency transfers 62,070,000
263328 Conditional transfers for Rural water 0
263334 Conditional transfers for community development 9,016,000
263336 Conditional transfer to environment and natural resources (non-wage) 0
263340 Other grants 11,665,401
263348 Conditional Transfers for Production and marketing 4,288,874
264101 Contributions to Autonomous Institutions 264,142,153
264102 Contributions to Autonomous Institutions (Wage Subventions) 9,682,255
264103 Grants to Cultural Institutions/ Leaders 840,000
264201 Contributions to Autonomous Institutions 25,000
291001 Transfers to Government Institutions 4,525,000
291003 Transfers to Other Private Entities 11,954,205
321431 Conditional transfers to PHC - development 56,312,205
321440 Other grants 20,194,479
321466 Sector Conditional Grant (Wage) 1,838,754,209
321467 Sector Conditional Grant (Non-Wage) 354,271,423
321470 Development Grant 179,889,785
321472 Transitional Development Grant 32,096,118
321606 External Debt repayment (Budgeting) 723,318,387
321615 Treasury Bills Redemption (Budgeting) 4,514,800,000
321616 Treasury Bonds Redemption (Budgeting) 1,847,102,620",Approved Budget Estimates FY 2020-21.pdf
10,Agriculture,20/21,473464395.0,,,340.3280585106383,,,,,139.12,"263106 Other Current grants (Current) 486,731,270
263201 LG Conditional grants 162,133,426
263204 Transfers to other govt. Units (Capital) 766,088,484
263206 Other Capital grants (Capital) 204,152,442
263314 Conditional transfers for Agric Extension 29,476,968
263321 Conditional trans. Autonomous Inst (Wage subvention 33,845,224
263323 Conditional transfers for feeder roads maintenance workshops 21,900,000
263324 Conditional transfers for Urban Water 2,500,000
263325 Contingency transfers 62,070,000
263328 Conditional transfers for Rural water 0
263334 Conditional transfers for community development 9,016,000
263336 Conditional transfer to environment and natural resources (non-wage) 0
263340 Other grants 11,665,401
263348 Conditional Transfers for Production and marketing 4,288,874
264101 Contributions to Autonomous Institutions 264,142,153
264102 Contributions to Autonomous Institutions (Wage Subventions) 9,682,255
264103 Grants to Cultural Institutions/ Leaders 840,000
264201 Contributions to Autonomous Institutions 25,000
291001 Transfers to Government Institutions 4,525,000
291003 Transfers to Other Private Entities 11,954,205
321431 Conditional transfers to PHC - development 56,312,205
321440 Other grants 20,194,479
321466 Sector Conditional Grant (Wage) 1,838,754,209
321467 Sector Conditional Grant (Non-Wage) 354,271,423
321470 Development Grant 179,889,785
321472 Transitional Development Grant 32,096,118
321606 External Debt repayment (Budgeting) 723,318,387
321615 Treasury Bills Redemption (Budgeting) 4,514,800,000
321616 Treasury Bonds Redemption (Budgeting) 1,847,102,620",Approved Budget Estimates FY 2020-21.pdf
10,Agriculture,21/22,10.66,,,7.194924406047516e-06,,,,,148.16,Agriculture,Approved Budget Estimates FY 2021-22.pdf
10,Agriculture,21/22,10.66,,,7.194924406047516e-06,,,,,148.16,Agriculture,Approved Budget Estimates FY 2021-22.pdf
13,Education,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
13,Education,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
14,Health,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
14,Health,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
10,Agriculture,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
10,Agriculture,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
10,Agriculture,21/22,141524564.0,,,95.52143898488121,,,,,148.16,"001 Office of the President 194,345,444 198,101,889
002 State House 407,138,258 410,247,710
003 Office of the Prime Minister 618,654,885 435,943,739
004 Ministry of Defence 3,517,544,574 4,538,696,912
005 Ministry of Public Service 31,533,898 30,026,159
006 Ministry of Foreign Affairs 104,746,786 59,154,538
007 Ministry of Justice and Constitutional Affairs 162,273,896 155,146,427
008 Ministry of Finance, Planning & Economic Dev. 595,513,534 751,914,230
009 Ministry of Internal Affairs 41,418,351 52,828,381
010 Ministry of Agriculture, Animal Industry & Fisheries 520,087,373 729,802,104
011 Ministry of Local Government 178,939,397 374,214,083
012 Ministry of Lands, Housing & Urban Development 178,205,955 167,683,714
013 Ministry of Education and Sports 649,197,828 601,363,845
014 Ministry of Health 1,209,689,592 1,271,705,302
015 Ministry of Trade, Industry and Cooperatives 136,540,814 92,178,529
016 Ministry of Works and Transport 1,656,326,630 1,571,903,170
017 Ministry of Energy and Mineral Development 1,865,250,470 1,828,993,176
018 Ministry of Gender, Labour and Social Development 199,505,121 165,644,523
019 Ministry of Water and Environment 944,839,431 1,523,573,270
020 Ministry of ICT and National Guidance 63,194,781 46,474,591
021 East African Community 72,466,321 45,172,364
022 Ministry of Tourism, Wildlife and Antiquities 168,564,394 170,983,036
023 Ministry of Science,Technology and Innovation 172,545,082 252,692,356
024 Ministry of Kampala Capital City and Metropolitan Affairs 0 0
101 Judiciary 181,623,481 199,077,591
102 Electoral Commission 229,301,700 566,596,700
103 Inspectorate of Government (IG) 53,476,152 53,476,152
104 Parliamentary Commission 687,778,886 672,828,886
105 Law Reform Commission 5,988,635 7,879,771
106 Uganda Human Rights Commission 19,793,779 19,280,189
107 Uganda AIDS Commission 8,721,926 11,091,926
108 National Planning Authority 33,567,093 33,567,093
109 Law Development Centre 18,441,948 28,160,299
110 Uganda Industrial Research Institute 14,229,935 24,026,592
111 Busitema University 36,968,961 51,550,856
112 Ethics and Integrity 8,592,364 8,513,331
113 Uganda National Roads Authority 4,019,068,913 3,505,466,887
114 Uganda Cancer Institute 91,258,169 105,805,585
115 Uganda Heart Institute 24,707,158 24,987,047
116 National Medical Stores 396,172,215 420,314,151
117 Uganda Tourism Board 25,167,034 26,839,731
2012",Approved Budget Estimates FY 2021-22.pdf
13,Education,21/22,506421633.0,,,341.8072576943845,,,,,148.16,"118 Road Fund 448,832,647 512,175,460
119 Uganda Registration Services Bureau 26,902,617 26,871,466
120 National Citizenship and Immigration Control 101,799,504 104,877,160
121 Dairy Development Authority 10,131,983 10,016,427
122 Kampala Capital City Authority 519,328,773 515,536,493
123 Rural Electrification Agency (REA) 1,060,842,823 674,722,735
124 Equal Opportunities Commission 12,264,538 12,071,754
125 National Animal Genetic Res. Centre and Data Bank 63,242,180 73,199,365
126 National Information Technology Authority 83,029,707 116,421,230
127 Muni University 17,290,057 23,780,102
128 Uganda National Examinations Board 123,279,401 140,145,366
129 Financial Intelligence Authority (FIA) 13,016,578 15,711,182
130 Treasury Operations 10,739,967,266 13,316,591,196
131 Auditor General 63,919,129 68,749,553
132 Education Service Commission 9,419,234 9,378,391
133 Office of the Director of Public Prosecutions 43,422,725 48,430,938
134 Health Service Commission 6,867,263 7,119,384
136 Makerere University 316,113,190 363,735,696
137 Mbarara University 47,127,758 57,496,695
138 Makerere University Business School 76,691,001 97,685,352
139 Kyambogo University 132,449,098 140,608,689
140 Uganda Management Institute 33,294,508 36,333,640
141 URA 438,255,109 436,660,117
142 National Agricultural Research Organisation 79,661,796 110,017,233
143 Uganda Bureau of Statistics 60,081,317 60,696,578
144 Uganda Police Force 842,069,386 986,930,755
145 Uganda Prisons 247,664,404 289,885,118
146 Public Service Commission 8,856,820 9,482,710
147 Local Government Finance Commission 4,814,200 5,328,627
148 Judicial Service Commission 9,845,344 10,657,950
149 Gulu University 48,451,586 58,884,513
150 National Environment Management Authority 26,051,823 25,555,656
151 Uganda Blood Transfusion Service (UBTS) 17,942,213 17,600,225
152 NAADS Secretariat 145,893,793 154,968,490
153 PPDA 24,833,556 24,835,466
154 Uganda National Bureau of Standards 68,935,917 65,044,917
155 Uganda Cotton Development Organisation 8,642,247 8,617,197
156 Uganda Land Commission 40,572,638 53,600,630
157 National Forestry Authority 32,499,201 42,581,635
158 Internal Security Organisation (ISO) 0 0
159 External Security Organisation 51,800,220 54,372,127",Approved Budget Estimates FY 2021-22.pdf
